Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
pparγ,nuclearreceptor,,pparg,uniprot,q15273,nucleus,go:0005634,tsc2,tumorsuppressor,,tsc2,uniprot,q04780,cytoplasm,go:0005634,negative,d,inhibition,,h2106,adenocarcinoma,lung,mouse,['348'],nan,nan,"h2106 nsclc cells (104 cells/well) were cultured with the selective pparγ antagonist gw9662 (20 μm) for 1 hour, or transfected with tsc2 sirna (100 nm) for 48 hours before exposing the cells to rosiglitazone (10 μm) followed by incubation with 1 μci/ml [methyl-3h] thymidine (amersham, specific activity 250 ci/mmol) for up to 48 hours. the medium was removed and the attached cells were washed with 1x pbs. afterwards, the attached cells were treated with ice-cold 6% trichloroacetic acid (tca) at 4°c for 20 minutes and washed once with 6% tca. the cells were then solubilized with 0.1 n naoh and counted in a liquid scintillation counter in 4 ml of scintillation fluid.",pmc1892639,1,0.1,39,1,39.1
pp6,protein,,pp6,uniprot,q92579,cytoplasm,go:0005739,dna-pk,protein,,dna-pk,uniprot,q92578,nucleus,go:0005739,positive,d,binding,,,b-cell,,vein,['268'],nan,nan,"pp6 and dna-pk form a complex in cells and binding increased after ir [114]. ir caused a translocation of dna-pk and pp6 from the cytoplasm to the nucleus and it appears that localization of the phosphatase is dependent on the kinase and vice versa. knockdown of pp6 almost completely abolished the increase in dna-pk activity after ir, caused a defect in dsb repair, and resulted in clonogenic survival after ir similar to dna-pk knockdown cells [114].",pmc2954851,1,0.1,39,1,39.1
apc2,protein,,apc2,uniprot,q96764,cytoplasm,go:0005886,axin,protein,,axin,uniprot,p13932,cytoplasm,go:0005886,positive,d,association,arm rpts,hek 293t,b-cell,,fly,['536'],nan,nan,"to identify the protein sequences mediating this putative r2/b regulated mechanism by which apc2 and axin can interact, we truncated apc2 from its c-terminus, and assessed apc2 mutant colocalization with axin. apc2's arm rpts (figure 1b) formed cytoplasmic puncta when expressed alone (figure 1—figure supplement 2a,b), consistent with apc2's ability to self-oligimerize (kunttas-tatli et al., 2014). when co-expressed with axin, the arm rpts and axin puncta associate, suggesting the arm rpts are the axin association site (figure 1c,d arrows; intriguingly they often did not precisely colocalize, in contrast with the full length proteins (roberts et al., 2011)). next we defined where on axin the arm rpts associate, by expressing axin fragments and conducting co-immunoprecipitation (co-ip; figure 1e,f). both full length axin and a region including the gsk3 binding site co-iped with apc's arm rpts (figure 1e,f). axin's dix domain was weakly detected in co-ips, but this may occur by polymerization with full-length endogenous human axin1 (haxin1). thus fly apc2's arm rpts can mediate association with axin's middle region. this was exciting, as it may explain the arm rpts essential role in wnt regulation (mccartney et al., 2006; roberts et al., 2012).",pmc4568445,1,0.1,39,1,39.1
rapamycin,drug,inhibitor,rapa,uniprot,qrl013,cytosol,go:0005739,p70 s6 kinase,protein,downstream,s6k1,uniprot,q92065,cytosol,go:0005739,negative,d,inhibition,,hela,epithelial-like,none,human,['284'],nan,nan,"rapamycin inhibits activation of p70 s6 kinase, a downstream effector in the pi 3-kinase signaling pathway [13]. rapamycin forms a complex with fk506-binding protein 12 and this complex blocks the kinase activity of mtor (mammalian target of rapamycin), a kinase upstream of p70 s6 kinase [20]. the ic50 for p70 s6 kinase inhibition by rapamycin is ~0.04–0.4 nm [13]. when added alone at concentrations of 1–100 nm, rapamycin did not affect sp-a mrna levels (fig. 1b). however, rapamycin abolished the insulin-mediated inhibition of sp-a gene expression in a dose-dependent manner.",pmc150512,1,0.1,39,1,39.1
rapamycin,drug,mtor inhibitor,rapa,uniprot,qrlq55,cytosol,go:0005730,tsc221,cell,,,uniprot,tsc221,none,go:0005886,negative,d,inhibits,none,mcf-7,adrenal gland,none,human,['110'],nan,nan,"mefs were starved for 24 h in the presence or absence of 20 nm rapamycin and were labeled 1 h further with 2 μg/ml celltracker™ green (molecular probes, inc.) before trypsinization. 20,000 cells were plated in duplicate on fluoro-block transwell filters (becton dickinson) in dme containing 0.5% fcs, and were placed in wells containing the same media or media containing 50 ng/ml recombinant igf-1 or 20 ng/ml recombinant egf (sigma-aldrich). chemotaxis was for 6 h, after which the wells were fixed in pbs/4% pfa. fluorescence was visualized in 10× fields using fitc excitation/emission on an upright microscope (dm-irb; leica) equipped with a digital camera (coolsnap) and darkroom image acquisition software (improvision). for quantitation, three random fields were imaged from each duplicate assay and the number of spread fluorescent cells that had crossed the filter was counted manually. cell numbers were expressed as a percentage of that of tsc2",pmc2172316,1,0.1,39,1,39.1
sb202190,smallmolecule,,,uniprot,q9y6z7,cytoplasm,go:0005737,cell type,,,,uniprot,,vacuoles,go:0005739,negative,d,binds,,hek 293t,epithelial-like,kidney,human,['94'],nan,nan,sb202190-induced cell type-specific vacuole formation and defective autophagy do not depend on p38 map kinase inhibition,pmc3154272,1,0.1,39,1,39.1
rapamycin,drug,mtor inhibitor,rpn1,uniprot,qrlq77,cytosol,go:0005634,achn,cellline,cancer,,uniprot,,cytoplasm,go:0005634,negative,d,inhibition,,achn,renal cell carcinoma,,human,['531'],nan,nan,"the rcc cell line achn was cultured in progressively increasing dose of rapamycin until sustained growth, used concentration ranging from 1nm finally to 1 μm (for approximately 4 months). before use the rapamaycin-resistant cells to investigate drug effects, the cells were cultured in rpmi medium without rapamycin for five passages.",pmc4936323,1,0.1,39,1,39.1
sam68,protein,,ensmusp00000113720,uniprot,q92081,cytoplasm,go:0005739,alternative splicing,process,,,uniprot,,cytoplasm,go:0005739,positive,d,modulates,,,b-cell,,human,['336'],nan,nan,"during the ddr, several rbps showing altered levels or subcellular localization have been implicated in controlling gene expression. for example, many rbps that control rna metabolism showed altered expression in response to ionizing radiation (ir) and ultraviolet radiation (uv) [7]; in another study, several members of the heterogeneous ribonuclear protein (hnrnp) family were found to participate in the response to ir [8]. specific rbps have also been shown to participate in different types of ddr; for example, the rbps au-binding factor 1 (auf1) and t cell-restricted intracellular antigen-related protein (tiar) controlled the expression of the growth arrest- and dna damage-inducible (gadd)45a protein in response to alkylating dna damage [9], the rbps nucleolin and nucleophosmin participated in the cellular responses to ir and uv [10], and the rbp sam68 modulated alternative splicing following dna damage [11]. one of the best characterized rbps that control expression of ddr genes, hur, is the subject of this review.",pmc2925474,1,0.1,39,1,39.1
runx3,protein,,runx3,uniprot,q92777,nucleus,go:0005739,skip1,protein,,skip1,uniprot,q92776,cytoplasm,go:0005739,negative,d,mislocalization,,,,,human,['120'],nan,nan,runx3 protein is mislocalized from the nucleus to the cytoplasm by overexpression of src kinase,pmc2843174,1,0.1,39,1,39.1
runx3,protein,,runx3,uniprot,q92375,cytoskeleton,go:0005739,cell migration,process,,,uniprot,,extracellular space,go:0005629,positive,d,phosphorylation,,tumor,cancer,tumor,human,['121'],nan,nan,phosphorylation of runx3 tyrosine residues occurs in src-activated tumor cell lines,pmc2843174,1,0.1,39,1,39.1
runx2,protein,transcription factor,runt domain-containing transcription factor 2,uniprot,q92577,nucleus,go:0005739,endothelial cell,cell,,,,,blood vessels,go:0005172,positive,d,binds,,,endothelial,blood vessels,human,['519'],nan,nan,"in addition, the pro-angiogenic effects of runx2 are highly suggestive of runx2 as a major player in tumor promotion. these effects include endothelial cell proliferation, migration and invasion [25,26], induction of vegf expression or runx2 physical and functional interactions with another major pro-angiogenic factor, hypoxia-inducible factor 1-a (hif1-a) [27,28]. these studies altogether define the transcription factor runx2 as pro-migratory, pro-invasive and pro-angiogenic, in addition to its role in promoting the early steps of tumorigenesis in breast cancer and driving the metastatic bone disease in prostate and breast cancer. in this review, we are focusing on the functional interrelations between runx2 and the pi3k/akt pathway, which contribute to cancer progression.",pmc4513933,1,0.1,39,1,39.1
runx,protein,,runx1,uniprot,q92043,nucleus,go:0005739,osteoblast,cell,,osb,,,bone,go:0005624,negative,d,binds,,,b-cell,,human,['518'],nan,nan,"the products of runx (runt-related transcription factor) genes comprise a family of three closely related transcription factors, runx1, runx2 and runx3. these genes are defined by a highly conserved 128 amino acid dna binding/protein-protein interaction domain, called the runt-homology domain [1,2]. runx2 is a major determinant of osteoblast differentiation and regulates chondrocyte proliferation, differentiation and hypertrophy during endochondral bone formation [3–6].",pmc4513933,1,0.1,39,1,39.1
rsk,protein,,rps6ka5,uniprot,p00048,cytoskeleton,go:0005629,erk1/2,protein,,mapk3/1,uniprot,p00048,cytoskeleton,go:0005629,positive,d,phosphorylation,,b82l,b-cell,,human,['447'],nan,nan,"to identify the mechanisms by which rapamycin increased erk1/2 and rsk activities, the ability of rapamycin to regulate erk1/2 and rsk activities in naïve b82l (prn-b82l) cells was tested; naïve b82l cells do not express egfr (li et al., 1999). as shown in fig. 4a, rapamycin did not increase the activation of rsks and erk1/2 in these cells suggesting that the expression of wt-egfr is necessary for the rapamycin- mediated activation of the erk1/2 cascade. next, using b82l cells that overexpress the kinase inactive mutant of egfr (b82l k721m), we tested the importance of egfr kinase activity in this process. as illustrated in figure 4b, although the k721m mutant of the egfr was expressed, rapamycin failed to increase erk1/2 activation in b82l k721m cells suggesting that egfr kinase activity is necessary for the rapamycin mediated increase in erk1/2 and rsk activity. the selective inhibitor of egfr kinase activity, ag1478, also obliterated the ability of rapamycin to activate rsks and erk1/2 cascade in b82l cells expressing wt-egfr and sw13 cells (supplementary data, fig. s2), confirming that rapamycin-mediated activation of erk1/2 and rsk requires the egfr kinase activity. similarly, experiments using b82l cells expressing the egfr y5f mutant, which lacks the five major autophosphorylation sites (y992, y1068, y1086, y1148, y1173) but in which the tyrosine kinase activity is intact, also showed that the autophosphorylation sites on the egfr are necessary for rapamycin- mediated increase in erk1/2 and rsk phosphorylation (fig. 4c). notably, upon long exposure of western blots (fig. 4c) egf modestly activated of rsk and erk1/2 in b82l cells expressing the y5f egfr. this may be due to signal mediated by the minor phosphorylation sites on the egfr or dimerization of the egfr with other receptor tyrosine kinases such as the pdgf receptor (saito et al., 2001) to activate erk1/2 and rsk. however, even long exposures of immunoblots did not show any activation of erk1/2 or rsk by rapamycin (fig. 4c). moreover, the time course of rapamycin-mediated transactivation of the egfr was similar to that observed for activation of erk1/2 and rsk (c.f. fig. 4d and fig 2a). together, these data demonstrate that rapamycin- mediated activation of the erk1/2 signaling requires (a) expression of the egfr, (b) its tyrosine kinase activity, and (c) intact major autophosphorylation sites on the receptor. these data strongly suggest that rapamycin, perhaps by inhibiting mtor, permits transactivation of the egf receptor and that in the absence of rapamycin this transactivation is inhibited (negative feedback) by mtor or its downstream signaling element(s).",pmc2653860,1,0.1,39,1,39.1
