index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
189,chk2,protein,,,,o96017,,,caspase-3,protein,,,uniprot,p42574,,,positive,i,none,,,,,,"nan,nan","nan,nan","we found in etoposide treated dbc1 overexpressing cells a marked puma accumulation and cleavage of both parp-1 and caspase-3 in chk2-proficient cells , but not in chk2 deficient cells ( respectively , figure xref_fig and xref_fig , compare lanes 5 and 7 and lanes 7 and 8 ) .,curiously , we also found that chk2 silencing prevents puma induction and caspase-3 cleavage and that chk2 depletion alone can not affect etoposide induced apoptosis .","pmc4245943,pmc4245943",2,10,38,1,58
624,pdk-2,protein,,,,q15119,,,akt-1,protein,,,uniprot,p31749,,,positive,d,phosphorylation,,,,,,"nan,nan","nan,nan","thus , mtorc2 can function as the elusive pdk-2 which phosphorylates akt-1 on s473 in response to growth factor stimulation [ xref_bibr , xref_bibr ] .,mtorc2 can function as the elusive pdk-2 which phosphorylates akt-1 on s473 in response to growth factor stimulation [ xref_bibr ] .","pmc3660063,pmc4102778",2,10,38,1,58
421,insulin,protein,,,,p01308,,,irs1,protein,,,uniprot,p35568,,,positive,d,phosphorylation,,cellosaurus:cvcl_0037,,,,nan,nan,"by contrast , insulin treatment resulted in potent phosphorylation of irs1 at y612 ( xref_supplementary ) , which is one of the nine putative pi3k binding sites .",pmc2683723,1,10,38,1,48
826,tgf-beta1,protein,,,,p01137,,,rb,protein,,,uniprot,p06400,,,negative,i,none,,cellosaurus:cvcl_0145,,,,nan,nan,this site is critical for the activation of rb and this result confirms that tgf-beta1 inhibits rb .,pmc3730417,1,10,38,1,48
761,src,proteinfamilyproteincomplex,,,,src,,,caspase-7,protein,,,uniprot,p55210,,,positive,d,phosphorylation,,cellosaurus:cvcl_0320,,,,nan,nan,the results confirmed that src could phosphorylate caspase-7 at tyrosine residues ( xref_fig ) .,pmc4040661,1,10,38,1,48
192,chk2,protein,,,,o96017,,,e2f1,protein,,,uniprot,q01094,,,positive,d,phosphorylation,,,,,,nan,nan,"atm and chk2 phosphorylate e2f1 on s31 and s364 , respectively , which leads to e2f stabilization [ xref_bibr , xref_bibr ] .",pmc2954851,1,10,38,1,48
830,tgf-beta1,protein,,,,p01137,other,go:0031012,rb,protein,,,uniprot,p06400,other,go:0031012,positive,i,phosphorylation,,cellosaurus:cvcl_0145,,,,nan,nan,tgf-beta1 promoted cell cycle progression and phosphorylation of retinoblastoma protein ( rb ) in arpe-19 cells .,pmc3730417,1,10,38,1,48
827,tgf-beta1,protein,,,,p01137,,,rb,protein,,,uniprot,p06400,,,negative,i,phosphorylation,,cellosaurus:cvcl_0145,,,,nan,nan,"when survivin was depleted , tgf-beta1 induced cell cycle arrest and apoptosis and also reduced rb phosphorylation .",pmc3730417,1,10,38,1,48
784,src,proteinfamilyproteincomplex,,,,src,,,vegf,protein,,,uniprot,p15692,,,positive,i,none,,,,,,nan,nan,"blockade of src kinase activity or ligation of integrin alphavbeta5 disrupts vegf mediated signaling and angiogenesis , yet it fails to influence bfgf mediated angiogenesis .",pmc2173263,1,10,38,1,48
514,mtor,protein,,,,p42345,,,p53,protein,,,uniprot,p04637,,,positive,i,none,,cellosaurus:cvcl_0045,,,,nan,nan,"western blot analysis revealed that etoposide induced increase in phosphorylation and total protein level of chk1 , and p53 were reduced by pharmacological inhibition of mtor kinase at 4 and 24 hrs . ++++ mtor dependent induction of p53 after dna damage has previously been reported [ xref_bibr , xref_bibr , xref_bibr , xref_bibr ] and as hek293 cells used here are known to have non functional p53 [ xref_bibr ] , we further assessed mtor dependent regulation of chk1 and chk2 after dna damage .",pmc4381605,1,10,38,1,48
495,mtor,protein,,,,p42345,,,beclin1,protein,,,uniprot,q14457,,,positive,d,phosphorylation,,,,,,nan,nan,"interestingly , we did observe a phosphorylated band at the position of beclin1 in the uvrag samples , which could imply that mtor can phosphorylate beclin1 when it is part of the uvrag complex .",pmc4585463,1,10,38,1,48
493,mtor,protein,,,,p42345,,,bcl-2,protein,,,uniprot,p10415,,,positive,i,none,,,,,,nan,nan,"xref_bibr , xref_bibr , xref_bibr in addition , inhibition of mtor with rapamycin blocked mcl-1 protein synthesis , but not that of bcl-2 or bcl-xl .",pmc3388235,1,10,38,1,48
777,src,proteinfamilyproteincomplex,,,,src,,,rac1,protein,,,uniprot,p63000,,,positive,d,phosphorylation,,,,,,nan,nan,"moreover , rac1 is phosphorylated at 64 y by fak and src kinases , potentially playing a role in the regulation of cell spreading [ xref_bibr ] .",pmc4729484,1,10,38,1,48
645,pp2a,protein,,,,p67775,,,mdm2,protein,,,uniprot,q00987,,,negative,d,dephosphorylation,,,,,,nan,nan,"indeed , wip1 , but not pp2a , dephosphorylated mdm2 at s395 , which is an atm phosphorylation site [ xref_bibr , xref_bibr ] .",pmc2954851,1,10,38,1,48
648,pp2a,protein,,,,p67775,nucleus,go:0005634,atm,protein,,,uniprot,q13315,nucleus,go:0005634,negative,d,dephosphorylation,,uaz:cvcl_9115,,,,nan,nan,"pp2a was able to dephosphorylate atm s1981 , but not as efficiently as wip1 [ xref_bibr ] , described below .",pmc2954851,1,10,38,1,48
765,src,proteinfamilyproteincomplex,,,,src,,,egfr,protein,,,uniprot,p00533,,,positive,d,phosphorylation,,cellosaurus:cvcl_0037,,,uberon:uberon:0000914,nan,nan,"in 1995 , we reported that the human epidermoid carcinoma cells , a431 , contain a small fraction of src and egfr in which these two kinase were in physical association with each other , and that src phosphorylates egfr on tyrosine 845 ( y845 ) in the src and egfr complex .",pmc3709701,1,10,38,1,48
769,src,proteinfamilyproteincomplex,,,,src,,,igf-1r,protein,,,uniprot,p08069,,,positive,i,transcription,,,cl:cl:0000499,,,nan,nan,"active src can also activate akt , and both src and akt up-regulate igf-1r expression in this cancer .",pmc3660063,1,10,38,1,48
45,atm,protein,,,,q13315,nucleus,go:0005634,p53,protein,,,uniprot,p04637,nucleus,go:0005634,positive,d,phosphorylation,,,,,,nan,nan,"after dna damage , p53 is phosphorylated by atm , an event that displaces mdm2 and allows p53 to accumulate in the nucleus where it can perform its function as transcription factor . ++++ another mechanism involves the phosphorylation of p53 by atm and chk2 , which stabilizes and activates p53 .",pmc4296918,1,10,38,1,48
400,igf-1,protein,,,,p05019,nucleus,go:0005634,p-stat3,protein,,,uniprot,p40763,nucleus,go:0005634,positive,i,none,,,,,,nan,nan,"using ifa with an anti-p-stat3 antibody ( green fluorescence xref_fig ) , p-stat3 was observed to be increased significantly in the nucleus when treated with igf-1 compared with the mock group grown in serum-free dmem ; however , it was reduced in cell nucleus when treated with ra .",pmc4923948,1,10,38,1,48
426,insulin,protein,,,,p01308,other,go:0009986,egfr,protein,,,uniprot,p00533,other,go:0009986,positive,i,none,,cellosaurus:cvcl_0045,,,,nan,nan,"insulin also promotes the transactivation of egfr , involving the phosphorylation of y845 and y1173 , but not y1045 , in rat perfused liver or primary hepatocytes [ xref_bibr ] .",pmc3709701,1,10,38,1,48
433,ir,protein,,,,p06213,,,src,proteinfamilyproteincomplex,,,be,src,,,positive,i,none,,cellosaurus:cvcl_0045,,,,nan,nan,"considering a substantial src contribution to gab1 phosphorylation under various conditions , the model explains this observation by the fact that src is preferably activated by egfr and not by ir .",pmc2683723,1,10,38,1,48
434,ir,protein,,,,p06213,,,src,proteinfamilyproteincomplex,,,be,src,,,positive,i,none,,,,,,nan,nan,"in the model , these kinases are linked to src activity , which is differently stimulated by egfr or ir .",pmc2683723,1,10,38,1,48
876,vegf,protein,,,,p15692,other,go:0031012,integrin,protein,,,uniprot,p08648,other,go:0031012,positive,i,none,,,cl:cl:0000066,,,nan,nan,"recent studies indicate that vegf promotes integrin dependent cell biological responses in vivo and in vitro , suggesting that the coordination of inputs from the extracellular matrix and growth factors are physiologically important .",pmc2173263,1,10,38,1,48
402,igf-1r,protein,,,,p08069,,,igf-1,protein,,,uniprot,p05019,,,positive,i,none,,,,,,nan,nan,"igf-1 and mocm each significantly increased cell numbers after 48 and 72 hrs , while pharmacological inhibition of igf-1r signaling blocked igf-1 and mocm growth effects in both neoplastic lines . ++++ to determine if igf-1r signaling mediates both igf-1 and mocm stimulation , lung cancer cells were pre-treated with vehicle or 5 mum nvp-aew541 ( - or + , respectively ) , and cell numbers determined as indicated .",pmc3135566,1,10,38,1,48
499,mtor,protein,,,,p42345,,,chk1,protein,,,uniprot,o14757,,,positive,i,phosphorylation,,cellosaurus:cvcl_0045,,,,nan,nan,"pharmacological inhibition of mtor with pp242 inhibited early etoposide- and uv induced chk1 phosphorylation in mcf7 cells , but not chk2 phosphorylation .",pmc4381605,1,10,38,1,48
498,mtor,protein,,,,p42345,,,chk1,protein,,,uniprot,o14757,,,positive,i,none,,cellosaurus:cvcl_0045,,,,nan,nan,"mtor inhibition with pp242 following dna damage did not further increase chk1 turnover , therefore it is unlikely that the decrease in chk1 caused by mtor inhibition is due to an increase in chk1 degradation . ++++ nevertheless , total chk1 is still reduced by mtor inhibition following etoposide induced dna damage . ++++ however , in the presence of cycloheximide chk1 level is efficiently suppressed before and after dna damage , more importantly pp242 did not cause a further reduction in chk1 implying that chk1 reduction caused by mtor inhibition is mediated by preventing its synthesis at translation level .",pmc4381605,1,10,38,1,48
570,p21,protein,,,,p38936,,,p53,protein,,,uniprot,p04637,,,positive,d,transcription,,cellosaurus:cvcl_9771,,,,nan,nan,"predictably , transfection of wild type p53 activated p21 gene transcription , and the observed transactivation was evidently repressed by coexpression of wild type h1 .2 core complex ( xref_fig , p21 , assay 2 versus assay 6 ) .",pmc3330162,1,10,38,1,48
395,igf-1,protein,,,,p05019,,,pp2a,protein,,,uniprot,p67775,,,negative,i,none,,cellosaurus:cvcl_0041,,,,nan,nan,"furthermore , we found that igf-1 decreased the activity of pp2a , which was prevented by rapamycin ( xref_fig ) . ++++ igf-1 stimulation of mtor represses pp2a , resulting in activation of erk1/2 and this is prevented by rapamycin .",pmc2868031,1,10,38,1,48
497,mtor,protein,,,,p42345,,,chk1,protein,,,uniprot,o14757,,,positive,i,amount,,cellosaurus:cvcl_0045,,,,nan,nan,"since mtor inhibition in hek293 cells significantly reduced the total chk1 level following etoposide treatment , we explored how mtor regulates chk1 protein in these cells . ++++ the reduction in chk1 level caused by mtor inhibition could be due to faster degradation of chk1 or inhibition of its production at transcriptional or translational level .",pmc4381605,1,10,38,1,48
36,atm,protein,,,,q13315,,,e2f1,protein,,,uniprot,q01094,,,positive,d,phosphorylation,,,,,,nan,nan,"atm and chk2 phosphorylate e2f1 on s31 and s364 , respectively , which leads to e2f stabilization [ xref_bibr , xref_bibr ] .",pmc2954851,1,10,38,1,48
40,atm,protein,,,,q13315,,,mtor,protein,,,uniprot,p42345,,,positive,i,none,,cellosaurus:cvcl_0031,,,,nan,nan,"mtor is induced by etoposide in an atm and atr dependent , and p53 independent manner .",pmc4381605,1,10,38,1,48
41,atm,protein,,,,q13315,,,p53,protein,,,uniprot,p04637,,,negative,d,dephosphorylation,,,,,,nan,nan,"atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo . ++++ atm dependent dephosphorylation of p53 at s376 and chk1 and chk2 dependent phosphorylation of p53 at s378 , s366 and t387 generate 14-3-3 binding sites in vivo .",pmc2817464,1,10,38,1,48
42,atm,protein,,,,q13315,,,p53,protein,,,uniprot,p04637,,,positive,d,phosphorylation,,,,,,nan,nan,"atm , atr , and dna-pk phosphorylate p53 on s15 , while chk1 and chk2 phosphorylate p53 on s20 which stabilize p53 by preventing binding to mdm2 [ xref_bibr - xref_bibr ] .",pmc2954851,1,10,38,1,48
873,vegf,protein,,,,p15692,other,go:0005925,src,proteinfamilyproteincomplex,,,be,src,other,go:0005925,positive,i,none,,,cl:cl:0000066,,uberon:uberon:0002067,nan,nan,"however , inhibition of alphavbeta5 has no effect on vegf stimulated src kinase activity ( unpublished data ) . ++++ we find that vegf stimulated src activity in chick embryo blood vessels induces the coupling of focal adhesion kinase ( fak ) to integrin alphavbeta5 , a critical event in vegf mediated signaling and biological responsiveness . ++++ these results provide genetic evidence in mice to corroborate the finding that the vegf induced phosphorylation of fak and the association of phosphorylated fak with alphavbeta5 depend on vegf mediated src kinase activity . ++++ to substantiate the vegf mediated src requirement for the fak and alphavbeta5 association , mice lacking pp60 c-src were injected with vegf , and the injected tissues analyzed for fak phosphorylation and assembly of the fak and alphavbeta5 complex . ++++ these findings indicate that vegf induced src activity and the phosphorylation of y861 in fak contribute to the formation of a fak and alphavbeta5 complex .",pmc2173263,1,10,38,1,48
762,src,proteinfamilyproteincomplex,,,,src,,,caspase-7,protein,,,uniprot,p55210,,,positive,d,phosphorylation,,,cl:cl:2000042,,,nan,nan,src phosphorylates caspase-7 at multiple tyrosine sites . ++++ we found that src could interact with and phosphorylate caspase-7 at multiple tyrosine sites .,pmc4040661,1,10,38,1,48
797,src,proteinfamilyproteincomplex,,,,src,other,go:0016020,vegf,protein,,,uniprot,p15692,other,go:0016020,positive,i,amount,,,,,,nan,nan,"pharmacological inhibition of src kinase with pp1 or retroviral delivery of kinase deleted src ( aa 1-251 , src 251 ) suppressed vegf induced levels of the fak and alphavbeta5 complex in huvecs ( xref_fig a ) .",pmc2173263,1,10,38,1,48
656,pras40,protein,,,,q96b36,,,p53,protein,,,uniprot,p04637,,,positive,i,none,,cellosaurus:cvcl_0042,,,,nan,nan,"in agreement with our transient transfection studies , dox induced pras40 kd results in p53 and p21 upregulation compared to ns control cells ( xref_fig ) . ++++ xref_bibr , xref_bibr , xref_bibr while pras40 kd and actd have an additive effect at low actd concentrations , there is no combinatorial effect at higher actd concentrations ( xref_fig ) , suggesting that pras40 kd and actd activate p53 through a similar mechanism , namely the rpl11-hdm2 nucleolar stress response pathway . ++++ taken together , these results indicate that pras40 kd induces p53 protein stabilization in an rpl11 dependent manner and imply that pras40 may act as an endogenous regulator of the rpl11-hdm2-p53 pathway . ++++ pras40 kd increases p53 protein half-life approximately 6-fold compared to the ns control ( xref_fig ) . ++++ pras40 kd significantly increases p53 transcriptional activity compared to the ns control .",pmc4216640,1,10,38,1,48
280,egfr,protein,,,,p00533,other,go:0016020,src,proteinfamilyproteincomplex,,,be,src,other,go:0016020,positive,i,none,,,,,,nan,nan,"in the model , these kinases are linked to src activity , which is differently stimulated by egfr or ir . ++++ importantly in the model , src is strongly activated by egfr and more weakly by ir .",pmc2683723,1,10,38,1,48
272,egfr,protein,,,,p00533,cytoplasm,go:0005737,stat3,protein,,,uniprot,p40763,cytoplasm,go:0005737,positive,i,none,,,,,,nan,nan,"s1c ) , we investigated whether basal egfr activity in the presence of the pdgfr inhibitor-iv contributes to cell shape change and stat3 ( y705 ) nuclear translocation .",pmc3537888,1,10,38,1,48
276,egfr,protein,,,,p00533,,,src,proteinfamilyproteincomplex,,,be,src,,,positive,i,none,,cellosaurus:cvcl_0045,,,,nan,nan,"considering a substantial src contribution to gab1 phosphorylation under various conditions , the model explains this observation by the fact that src is preferably activated by egfr and not by ir .",pmc2683723,1,10,38,1,48
790,src,proteinfamilyproteincomplex,,,,src,nucleus,go:0005634,stat3,protein,,,uniprot,p40763,nucleus,go:0005634,positive,i,none,,,,,,nan,nan,"src induces stat3 dimerization and entry into the nucleus , resulting in the activation of the transcription and translation of target genes .",pmc4923948,1,10,38,1,48
657,pras40,protein,,,,q96b36,other,go:0005654,p53,protein,,,uniprot,p04637,other,go:0005654,negative,i,none,,cellosaurus:cvcl_0042,,,,nan,nan,"xref_bibr - xref_bibr , xref_bibr , xref_bibr , xref_bibr because pras40 displays pro survival xref_bibr , xref_bibr , xref_bibr and pro tumorigenic xref_bibr , xref_bibr activity through an unknown mechanism , we hypothesized that pras40 negatively regulates p53 through association with rpl11 and inhibition of the rpl11-hdm2-p53 pathway . ++++ importantly , re-introduction of wt pras40 completely rescues this effect , whereas rpl11 binding-null pras40 t246a fails to do so ( xref_fig ) , indicating that the ability of pras40 to suppress p53 is dependent upon the capacity of pras40 to associate with rpl11 . ++++ pras40 depletion induces p53 protein stability in an rpl11 dependent manner . ++++ taken together , our results suggest that pras40 negatively regulates p53 stability and activity by inhibiting the rpl11-hdm2 pathway in a manner dependent upon pras40-rpl11 association , thereby helping to suppress p53 mediated induction of senescence in unstressed cells . ++++ pras40 negatively regulates p53 dependent transcriptional activity and senescence . ++++ this provides further support for the hypothesis that pras40 negatively regulates p53 through inhibition of the rpl11-hdm2 pathway .",pmc4216640,1,10,38,1,48
