,Element Name,Element Type,Element ID,Location,Location ID,Cell Line,Cell Type,Organism,Positive Reg Name,Positive Reg Type,Positive Reg ID,Positive Reg Location,Positive Reg Location ID,Negative Reg Name,Negative Reg Type,Negative Reg ID,Negative Reg Location,Negative Reg Location ID,Connection Type,Database Name,Mechanism,Paper ID,Evidence,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
361,il-6,protein,p05231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cdk4,protein,p11802,nan,nan,i,['nan'],['none'],['pmc3084876'],"['despite comparable in vitro differentiation and activation , as determined by cd11c and cd86 expression respectively ( xref_supplementary ) , cdk4 -/- bmdcs produced significantly less il-6 and il-12 compared to wt bmdcs from littermate controls .']",1,10.0,40.0,1.0,50.0
366,integrin,protein,p08648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,vegf,protein,p15692,nan,nan,i,['nan'],['none'],['pmc2173263'],"['recent studies indicate that vegf promotes integrin dependent cell biological responses in vivo and in vitro , suggesting that the coordination of inputs from the extracellular matrix and growth factors are physiologically important .']",1,10.0,40.0,1.0,50.0
599,pi3k,protein family|protein complex,pi3k,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,kras,protein,p01116,nan,nan,i,['nan'],['none'],['pmc3181262'],"['the pi3k and akt and mapk pathways can be activated by kras xref_bibr , xref_bibr , xref_bibr .']",1,10.0,40.0,1.0,50.0
28,akt,protein family|protein complex,akt,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,p110gamma,protein,p48736,nan,nan,i,['nan'],['none'],['pmc2652403'],"['the p110delta isoform constitutively activated the akt signaling pathway , but p110gamma activated akt only in the presence of serum [ xref_bibr ] .']",1,10.0,40.0,1.0,50.0
370,irs-1,protein,p35568,nan,nan,nan,nan,nan,mek,protein family|protein complex,mek,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['amount'],['pmc3039802'],"['as expected , mek and mtor inhibitors induced increased levels of pakt and irs-1 , an outcome that limits their clinical anticancer efficacy ; importantly , co-treatment with alpha-tea was able to block this counterproductive increase in these potent prosurvival mediators ( xref_fig ) .']",1,10.0,40.0,1.0,50.0
27,akt,protein family|protein complex,akt,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,p110delta,protein,o00329,nan,nan,i,['nan'],['none'],['pmc2652403'],"['the p110delta isoform constitutively activated the akt signaling pathway , but p110gamma activated akt only in the presence of serum [ xref_bibr ] .']",1,10.0,40.0,1.0,50.0
397,mapk,protein family|protein complex,erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,kras,protein,p01116,nan,nan,i,['nan'],['none'],['pmc3181262'],"['the pi3k and akt and mapk pathways can be activated by kras xref_bibr , xref_bibr , xref_bibr .']",1,10.0,40.0,1.0,50.0
756,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,egfr,protein,p00533,nan,nan,i,['nan'],['none'],['pmc3537888'],"['s1c ) , we investigated whether basal egfr activity in the presence of the pdgfr inhibitor-iv contributes to cell shape change and stat3 ( y705 ) nuclear translocation .']",1,10.0,40.0,1.0,50.0
187,cdk4,protein,p11802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,p21,protein,p38936,nan,nan,i,['nan'],['none'],['pmc1647274'],"['in some circumstances , as in quiescent dog thyrocytes which express high amounts of cyclin d3 [ xref_bibr ] but low levels of p27 and p21 , p27 ( in response to tsh ) or p21 rather than d-type cyclins may have to be up-regulated to facilitate cdk4 activation .']",1,10.0,40.0,1.0,50.0
521,p27 kip1,protein,p46527,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['transcription'],['pmc3317191'],['akt is known to downregulate p27 kip1 transcription by phosphorylation dependent inhibition of the forkhead family of transcription factors [ xref_bibr ] .'],1,10.0,40.0,1.0,50.0
506,p110gamma,protein,p48736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ras,protein family,pf00071,nan,nan,i,['nan'],['none'],['pmc2652403'],"['ras activates p110gamma at the level of the membrane , by allosteric modulation and/or reorientation of the p110gamma , implying that ras can activate p110gamma without its membrane translocation [ xref_bibr ] . ++++ ras activates p110gamma at the level of the membrane , by allosteric modulation and/or reorientation of the p110gamma , implying that ras can activate p110gamma without its membrane translocation [ xref_bibr ] .']",1,10.0,40.0,1.0,50.0
85,bcl-2,protein,p10415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,i,['nan'],['transcription'],['pmc2185587'],"['however , unlike the observation that akt upregulates bcl-2 expression in baf/3 cells ( ahmed et al. 1997 ) , akt promotes hmn1 cell survival in the absence of altering bcl-2 , bcl-x , and bax expression , which is consistent with data from hippocampal h19-7 neuronal cells and epithelial brk cells ( eves et al. 1998 ; sabbatini and mccormick 1999 ) .']",1,10.0,40.0,1.0,50.0
451,mtorc1,protein family|protein complex,mtorc1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gsk-3beta,protein,p49841,nan,nan,i,['nan'],['phosphorylation'],['pmc4936323'],['not only pharmacological but also genetic inhibition of gsk-3beta with specific sirnas sufficiently decreased phosphorylation of mtorc1 downstream substrates in rcc cell lines ( figs .'],1,10.0,40.0,1.0,50.0
514,p21,protein,p38936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pi3k,protein family|protein complex,pi3k,nan,nan,i,['nan'],['none'],['pmc3325598'],"['here we show that pi3k and akt pathway activation in response to phosphatase and tensin homolog ( pten ) knockdown , mutant pi3k , catalytic , alpha polypeptide ( pik3ca ) or activated akt expression , promotes accumulation of p53 and p21 , increases cell size and induces senescence associated beta-galactosidase activity .']",1,10.0,40.0,1.0,50.0
88,bcl2,protein,p10415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,i,['nan'],['transcription'],['pmc3675137'],"['accordingly , akt mediated phosphorylation is crucial for the capability of satb1 to repress nanog expression and to activate transcription of bcl2 and nestin genes .']",1,10.0,40.0,1.0,50.0
34,akt,protein family|protein complex,akt,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,src,protein family|protein complex,src,nan,nan,i,['nan'],['none'],['pmc4624070'],"['in addition , beta-arrestin has been shown to recruit src to some gpcrs and the association of ep4 , beta , arrestin1 , and src complex has been shown to induce the activation of egfr and akt .']",1,10.0,40.0,1.0,50.0
642,rac1,protein,p63000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,erk1,protein,p27361,nan,nan,i,['nan'],['phosphorylation'],['pmc4729484'],"['using affinity purified recombinant his tagged fusion proteins , we showed by in vitro erk kinase assay that rhoa , rac1 , and cdc42 were all phosphorylated by the activated erk1 .']",1,10.0,40.0,1.0,50.0
89,beclin1,protein,q14457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtor,protein,p42345,nan,nan,i,['nan'],['phosphorylation'],['pmc4585463'],"['interestingly , we did observe a phosphorylated band at the position of beclin1 in the uvrag samples , which could imply that mtor can phosphorylate beclin1 when it is part of the uvrag complex .']",1,10.0,40.0,1.0,50.0
456,mtorc1,protein family|protein complex,mtorc1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pi3k,protein family|protein complex,pi3k,nan,nan,i,['nan'],['none'],['pmc4258317'],['mtorc1 is activated by the pi3k and akt pathway whereas tsc1-tsc2 ( tuberous sclerosis complex ) inhibits it [ xref_bibr ] .'],1,10.0,40.0,1.0,50.0
771,tbetari,protein,p36897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pi3k,protein family|protein complex,pi3k,nan,nan,i,['nan'],['none'],['pmc4513933'],"['reciprocally , pi3k and akt activation promotes tbetari stability for sustained tgfbeta signaling .']",1,10.0,40.0,1.0,50.0
157,caspase-7,protein,p55210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,src,protein family|protein complex,src,nan,nan,i,"['nan', 'nan', 'nan']","['none', 'phosphorylation', 'phosphorylation']","['pmc4040661', 'pmc4040661', 'pmc4040661']","['src enhances caspase-7 activity in vitro and in cells .', 'src phosphorylates caspase-7 at multiple tyrosine sites . ++++ we found that src could interact with and phosphorylate caspase-7 at multiple tyrosine sites .', 'the results confirmed that src could phosphorylate caspase-7 at tyrosine residues ( xref_fig ) .']",3,10.0,20.0,1.0,50.0
770,tbetari,protein,p36897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,i,['nan'],['none'],['pmc4513933'],"['reciprocally , pi3k and akt activation promotes tbetari stability for sustained tgfbeta signaling .']",1,10.0,40.0,1.0,50.0
635,pten,protein,p60484,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['transcription'],['pmc3734838'],"['furthermore , inhibition of akt led to the activation of foxo transcription factors and enhanced the expression of the target genes bim and pten ; as a result , bim was shown to promote selenite induced apoptosis , and pten amplified the proapoptotic effect of sodium selenite by inhibiting the akt/foxo3a/bim signaling axis .']",1,10.0,40.0,1.0,50.0
291,fibronectin,protein,p02751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tgf-beta1,protein,p01137,nan,nan,i,['nan'],['none'],['pmc3730417'],"['tgf-beta1 treatment for 48h led to dramatic morphological changes and stimulated n-cadherin and fibronectin protein content in the spontaneously immortalized human retinal pigment epithelial ( rpe ) cell line , arpe-19 ( xref_fig ) .']",1,10.0,40.0,1.0,50.0
627,prb,protein,p06400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cdk4,protein,p11802,nan,nan,i,['nan'],['phosphorylation'],['pmc1647274'],"['the oncoprotein gankyrin [ xref_bibr ] is a seven-ankyrin-repeat protein that interacts with prb , increases phosphorylation of prb by cdk4 , and also increases the binding of p53 to mdm2 [ xref_bibr ] .']",1,10.0,40.0,1.0,50.0
181,cdk4,protein,p11802,nan,nan,nan,nan,nan,insulin,protein,p01308,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc4076706'],"['when taken in aggregate , our findings indicate that insulin suppresses hepatic gluconeogenesis during refeeding , in part by activating cyclin d1 and cdk4 complex to suppress pgc-1alpha activity .']",1,10.0,40.0,1.0,50.0
613,pkb,protein,p31749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pi3k,protein family|protein complex,pi3k,nan,nan,i,['nan'],['none'],['pmc149420'],"['subsequently , pi3k activates akt and pkb [ xref_bibr ] that interferes with the apoptotic machinery .']",1,10.0,40.0,1.0,50.0
423,mek,protein family|protein complex,mek,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pdk1,protein,q15118,nan,nan,i,['nan'],['none'],['pmc2683723'],"['an alternative pathway of pip 3 -dependent erk activation involves phosphoinositide dependent kinase-1 ( pdk1 ) , a target of pi3k , which can activate mek directly and erk indirectly through the activation of certain pkc isoforms , although it has been reported that pkcs are not involved in egf induced erk activation .']",1,10.0,40.0,1.0,50.0
757,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mek,protein family|protein complex,mek,nan,nan,i,['nan'],['amount'],['pmc3537888'],"['inhibition of mek decreased the level of nuclear oct4 , nanog , and stat3 ( y705 ) , further demonstrating that msc shape and actomyosin contractility regulated stat3 ( y705 ) nuclear translocation .']",1,10.0,40.0,1.0,50.0
658,ras,protein family,pf00071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pi3k,protein family|protein complex,pi3k,nan,nan,i,['nan'],['none'],['pmc2683723'],"['however , in other cellular systems pi3k induced crosstalk interactions can occur downstream of ras and raf . ++++ pi3k inhibition suppresses insulin-egf synergy in ras and erk responses .']",1,10.0,40.0,1.0,50.0
726,smad3,protein,p84022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tgf-beta1,protein,p01137,nan,nan,i,['nan'],['none'],['pmc3730417'],"['13 we also showed that tgf-beta1 strongly induces the smad3 pathway , and that rhoa is not required downstream for tgf-beta1-induced smad3 activation but acts as downstream of smad3 via net1 .']",1,10.0,40.0,1.0,50.0
552,p53,protein,p04637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtor,protein,p42345,nan,nan,i,['nan'],['none'],['pmc4381605'],"['western blot analysis revealed that etoposide induced increase in phosphorylation and total protein level of chk1 , and p53 were reduced by pharmacological inhibition of mtor kinase at 4 and 24 hrs . ++++ mtor dependent induction of p53 after dna damage has previously been reported [ xref_bibr , xref_bibr , xref_bibr , xref_bibr ] and as hek293 cells used here are known to have non functional p53 [ xref_bibr ] , we further assessed mtor dependent regulation of chk1 and chk2 after dna damage .']",1,10.0,40.0,1.0,50.0
755,src,protein family|protein complex,src,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,vegf,protein,p15692,nan,nan,i,['nan'],['none'],['pmc2173263'],"['however , inhibition of alphavbeta5 has no effect on vegf stimulated src kinase activity ( unpublished data ) . ++++ we find that vegf stimulated src activity in chick embryo blood vessels induces the coupling of focal adhesion kinase ( fak ) to integrin alphavbeta5 , a critical event in vegf mediated signaling and biological responsiveness . ++++ these results provide genetic evidence in mice to corroborate the finding that the vegf induced phosphorylation of fak and the association of phosphorylated fak with alphavbeta5 depend on vegf mediated src kinase activity . ++++ to substantiate the vegf mediated src requirement for the fak and alphavbeta5 association , mice lacking pp60 c-src were injected with vegf , and the injected tissues analyzed for fak phosphorylation and assembly of the fak and alphavbeta5 complex . ++++ these findings indicate that vegf induced src activity and the phosphorylation of y861 in fak contribute to the formation of a fak and alphavbeta5 complex .']",1,10.0,40.0,1.0,50.0
563,p53,protein,p04637,nan,nan,nan,nan,nan,yb1,protein,p67809,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3556166'],['iaspp and yb1 selectively inhibit the ability of p53 to induce expression of pro apoptotic genes but have no effect on p21 transactivation .'],1,10.0,40.0,1.0,50.0
758,stat3,protein,p40763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,src,protein family|protein complex,src,nan,nan,i,['nan'],['none'],['pmc4923948'],"['src induces stat3 dimerization and entry into the nucleus , resulting in the activation of the transcription and translation of target genes .']",1,10.0,40.0,1.0,50.0
66,atm,protein,q13315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cdk,protein family|protein complex,cdk,nan,nan,i,['nan'],['none'],['pmc3330700'],"['cdk activity promotes the proper activation of atm and atr in response to dna damage [ xref_bibr , xref_bibr ] .']",1,10.0,40.0,1.0,50.0
41,akt,protein family|protein complex,akt,nan,nan,nan,nan,nan,pten,protein,p60484.t,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc2915986'],['sfn induces pten expression and inhibits akt phosphorylation in pancreatic cancer panc-1 cells .'],1,10.0,40.0,1.0,50.0
